index,file,label,day
329,CroppedImages/nonmeteor/ukmon_20221229_012538_nonmeteor.jpg,0,20221229
330,CroppedImages/meteor/boam_20211024_025552_FNM1.jpg,1,20211024
331,CroppedImages/meteor/bramon_20191022_064142_J8_ZTA.jpg,1,20191022
332,CroppedImages/meteor/bramon_20200613_060850_J8_MMI.jpg,1,20200613
333,CroppedImages/meteor/bramon_20200127_072720_J8_AAN.jpg,1,20200127
334,CroppedImages/meteor/bramon_20180502_051005_J8_MMI.jpg,1,20180502
335,CroppedImages/nonmeteor/bramon_20210508_183924_nonmeteor.jpg,0,20210508
336,CroppedImages/nonmeteor/bramon_20230106_035141_nonmeteor.jpg,0,20230106
337,CroppedImages/nonmeteor/bramon_20160214_021013_nonmeteor.jpg,0,20160214
338,CroppedImages/nonmeteor/ukmon_20230318_233530_nonmeteor.jpg,0,20230318
339,CroppedImages/nonmeteor/bramon_20230106_070142_nonmeteor.jpg,0,20230106
340,CroppedImages/nonmeteor/ukmon_20230319_041241_nonmeteor.jpg,0,20230319
341,CroppedImages/meteor/bramon_20210606_003902_J8_LOP.jpg,1,20210606
342,CroppedImages/meteor/boam_20220703_002135_FNM1.jpg,1,20220703
343,CroppedImages/nonmeteor/bramon_20210503_005320_nonmeteor.jpg,0,20210503
344,CroppedImages/nonmeteor/bramon_20230106_064514_nonmeteor.jpg,0,20230106
345,CroppedImages/meteor/bramon_20170508_030509_J8_MMI.jpg,1,20170508
346,CroppedImages/nonmeteor/bramon_20230218_014612_nonmeteor.jpg,0,20230218
347,CroppedImages/meteor/bramon_20210424_083730_J8_MMI.jpg,1,20210424
348,CroppedImages/nonmeteor/bramon_20180720_031903_nonmeteor.jpg,0,20180720
349,CroppedImages/meteor/boam_20200227_231959_FNM1.jpg,1,20200227
350,CroppedImages/meteor/boam_20210329_233406_LITIK2.jpg,1,20210329
351,CroppedImages/meteor/bramon_20190620_011815_J8_JLY.jpg,1,20190620
352,CroppedImages/nonmeteor/bramon_20160215_234114_nonmeteor.jpg,0,20160215
353,CroppedImages/nonmeteor/bramon_20230106_060856_nonmeteor.jpg,0,20230106
354,CroppedImages/nonmeteor/bramon_20220617_210907_nonmeteor.jpg,0,20220617
355,CroppedImages/nonmeteor/bramon_20210503_010958_nonmeteor.jpg,0,20210503
356,CroppedImages/meteor/bramon_20180705_060640_J8_JLY.jpg,1,20180705
357,CroppedImages/nonmeteor/bramon_20220330_002328_nonmeteor.jpg,0,20220330
358,CroppedImages/nonmeteor/bramon_20230125_234053_nonmeteor.jpg,0,20230125
359,CroppedImages/meteor/bramon_20190529_050417_J8_JLY.jpg,1,20190529
360,CroppedImages/meteor/bramon_20200612_055533_J8_JLY.jpg,1,20200612
361,CroppedImages/meteor/ukmon_20230202_050011_UK003L.jpg,1,20230202
362,CroppedImages/meteor/ukmon_20220826_000308_UK003Z.jpg,1,20220826
363,CroppedImages/meteor/boam_20200821_034207_FNM1.jpg,1,20200821
364,CroppedImages/meteor/bramon_20190605_035835_J8_MMI.jpg,1,20190605
365,CroppedImages/meteor/boam_20200908_213928_LITIK1.jpg,1,20200908
366,CroppedImages/meteor/bramon_20220602_014237_J8_JLY.jpg,1,20220602
367,CroppedImages/nonmeteor/bramon_20210508_084359_nonmeteor.jpg,0,20210508
368,CroppedImages/meteor/bramon_20201011_073038_J8_ZTA.jpg,1,20201011
369,CroppedImages/meteor/boam_20200422_232438_LITIK1.jpg,1,20200422
370,CroppedImages/meteor/bramon_20210429_054817_J8_MMI.jpg,1,20210429
371,CroppedImages/meteor/bramon_20210923_054542_J8_SOR.jpg,1,20210923
372,CroppedImages/meteor/bramon_20200607_061518_J8_MMI.jpg,1,20200607
373,CroppedImages/meteor/bramon_20200702_031902_J8_JLY.jpg,1,20200702
374,CroppedImages/meteor/ukmon_20230315_035338_UK0027.jpg,1,20230315
375,CroppedImages/meteor/bramon_20210610_055045_J8_MMI.jpg,1,20210610
376,CroppedImages/nonmeteor/bramon_20230125_234027_nonmeteor.jpg,0,20230125
377,CroppedImages/meteor/boam_20200906_234714_BOL.jpg,1,20200906
378,CroppedImages/nonmeteor/bramon_20210508_212449_nonmeteor.jpg,0,20210508
379,CroppedImages/meteor/boam_20200818_034126_LITIK2.jpg,1,20200818
380,CroppedImages/meteor/bramon_20210630_220813_J8_LOP.jpg,1,20210630
381,CroppedImages/nonmeteor/bramon_20210531_232848_nonmeteor.jpg,0,20210531
382,CroppedImages/nonmeteor/bramon_20210508_080728_nonmeteor.jpg,0,20210508
383,CroppedImages/nonmeteor/bramon_20210508_112358_nonmeteor.jpg,0,20210508
384,CroppedImages/nonmeteor/bramon_20160214_031155_nonmeteor.jpg,0,20160214
385,CroppedImages/nonmeteor/bramon_20160215_020603_nonmeteor.jpg,0,20160215
386,CroppedImages/meteor/ukmon_20210409_UK0020.jpg,1,20210409
387,CroppedImages/nonmeteor/bramon_20221230_015655_nonmeteor.jpg,0,20221230
388,CroppedImages/meteor/bramon_20190505_074328_J8_MMI.jpg,1,20190505
389,CroppedImages/meteor/boam_20230212_230525_Chaligny.jpg,1,20230212
390,CroppedImages/meteor/ukmon_20230307_231211_UK006Q.jpg,1,20230307
391,CroppedImages/nonmeteor/bramon_20211022_024851_nonmeteor.jpg,0,20211022
392,CroppedImages/nonmeteor/bramon_20160215_015517_nonmeteor.jpg,0,20160215
393,CroppedImages/meteor/bramon_20210424_063000_J8_MMI.jpg,1,20210424
394,CroppedImages/nonmeteor/bramon_20221213_070018_nonmeteor.jpg,0,20221213
395,CroppedImages/nonmeteor/bramon_20230106_061510_nonmeteor.jpg,0,20230106
396,CroppedImages/meteor/bramon_20190114_064236_J8_AAN.jpg,1,20190114
397,CroppedImages/nonmeteor/bramon_20201213_040048_nonmeteor.jpg,0,20201213
398,CroppedImages/meteor/bramon_20190429_064404_J8_MMI.jpg,1,20190429
399,CroppedImages/meteor/bramon_20210602_064436_J8_MMI.jpg,1,20210602
400,CroppedImages/nonmeteor/bramon_20210530_003007_nonmeteor.jpg,0,20210530
401,CroppedImages/nonmeteor/bramon_20210508_095002_nonmeteor.jpg,0,20210508
402,CroppedImages/nonmeteor/bramon_20160215_053822_nonmeteor.jpg,0,20160215
403,CroppedImages/nonmeteor/bramon_20210530_221156_nonmeteor.jpg,0,20210530
404,CroppedImages/meteor/bramon_20210720_072919_J8_NNA.jpg,1,20210720
405,CroppedImages/nonmeteor/bramon_20230128_012842_nonmeteor.jpg,0,20230128
406,CroppedImages/nonmeteor/bramon_20210508_115902_nonmeteor.jpg,0,20210508
407,CroppedImages/meteor/bramon_20210623_013858_J8_LOP.jpg,1,20210623
408,CroppedImages/meteor/bramon_20200526_080923_J8_MMI.jpg,1,20200526
409,CroppedImages/meteor/bramon_20210611_074408_J8_MMI.jpg,1,20210611
410,CroppedImages/meteor/bramon_20210608_080506_J8_MMI.jpg,1,20210608
411,CroppedImages/meteor/bramon_20171025_004512_J8_ZTA.jpg,1,20171025
412,CroppedImages/meteor/boam_20200115_041108_LITIK1.jpg,1,20200115
413,CroppedImages/nonmeteor/bramon_20211022_021557_nonmeteor.jpg,0,20211022
414,CroppedImages/nonmeteor/bramon_20210531_234909_nonmeteor.jpg,0,20210531
415,CroppedImages/nonmeteor/bramon_20210530_020418_nonmeteor.jpg,0,20210530
416,CroppedImages/nonmeteor/bramon_20230318_235853_nonmeteor.jpg,0,20230318
417,CroppedImages/nonmeteor/bramon_20230318_222521_nonmeteor.jpg,0,20230318
418,CroppedImages/meteor/ukmon_20200612_225517_clanfield.jpg,1,20200612
419,CroppedImages/nonmeteor/bramon_20211022_021611_nonmeteor.jpg,0,20211022
420,CroppedImages/meteor/bramon_20220514_064253_J8_MMI.jpg,1,20220514
421,CroppedImages/nonmeteor/bramon_20210508_094307_nonmeteor.jpg,0,20210508
422,CroppedImages/nonmeteor/ukmon_20230319_001743_nonmeteor.jpg,0,20230319
423,CroppedImages/meteor/boam_20201122_065416_Chaligny.jpg,1,20201122
424,CroppedImages/meteor/bramon_20210614_065043_J8_JLY.jpg,1,20210614
425,CroppedImages/nonmeteor/bramon_20221031_050508_nonmeteor.jpg,0,20221031
426,CroppedImages/meteor/bramon_20210505_060006_J8_MMI.jpg,1,20210505
427,CroppedImages/nonmeteor/bramon_20230318_222804_nonmeteor.jpg,0,20230318
428,CroppedImages/nonmeteor/bramon_20221017_005653_nonmeteor.jpg,0,20221017
429,CroppedImages/nonmeteor/bramon_20211022_023358_nonmeteor.jpg,0,20211022
430,CroppedImages/nonmeteor/bramon_20211022_032417_nonmeteor.jpg,0,20211022
431,CroppedImages/meteor/bramon_20180612_064354_J8_MMI.jpg,1,20180612
432,CroppedImages/meteor/boam_20200121_031247_BOL.jpg,1,20200121
433,CroppedImages/meteor/bramon_20171219_050306_J8_GCM.jpg,1,20171219
434,CroppedImages/meteor/bramon_20200701_030319_J8_JLY.jpg,1,20200701
435,CroppedImages/meteor/bramon_20170512_071337_J8_ABO.jpg,1,20170512
436,CroppedImages/nonmeteor/bramon_20221018_000237_nonmeteor.jpg,0,20221018
437,CroppedImages/meteor/bramon_20200426_022417_J8_ABO.jpg,1,20200426
438,CroppedImages/meteor/boam_20161130_225518_MSO1.jpg,1,20161130
439,CroppedImages/nonmeteor/bramon_20230106_033148_nonmeteor.jpg,0,20230106
440,CroppedImages/nonmeteor/bramon_20230125_021743_nonmeteor.jpg,0,20230125
441,CroppedImages/meteor/bramon_20210525_051428_J8_MMI.jpg,1,20210525
442,CroppedImages/nonmeteor/bramon_20210508_213208_nonmeteor.jpg,0,20210508
443,CroppedImages/meteor/bramon_20200421_020913_J8_ABO.jpg,1,20200421
444,CroppedImages/meteor/bramon_20210930_055941_J8_SOR.jpg,1,20210930
445,CroppedImages/nonmeteor/bramon_20160215_071739_nonmeteor.jpg,0,20160215
446,CroppedImages/nonmeteor/bramon_20221018_003133_nonmeteor.jpg,0,20221018
447,CroppedImages/nonmeteor/bramon_20210508_170813_nonmeteor.jpg,0,20210508
448,CroppedImages/meteor/bramon_20171215_074732_J8_DDC.jpg,1,20171215
449,CroppedImages/meteor/ukmon_20230205_042546_UK005K.jpg,1,20230205
450,CroppedImages/nonmeteor/ukmon_20230316_193555_nonmeteor.jpg,0,20230316
451,CroppedImages/nonmeteor/bramon_20230126_232707_nonmeteor.jpg,0,20230126
452,CroppedImages/nonmeteor/ukmon_20230319_004536_nonmeteor.jpg,0,20230319
453,CroppedImages/meteor/boam_20230210_194314_Chaligny.jpg,1,20230210
454,CroppedImages/nonmeteor/bramon_20180716_092452_nonmeteor.jpg,0,20180716
455,CroppedImages/meteor/bramon_20210520_075247_J8_MMI.jpg,1,20210520
456,CroppedImages/meteor/boam_20200405_040741_LITIK2.jpg,1,20200405
457,CroppedImages/meteor/ukmon_20230202_050010_UK007A.jpg,1,20230202
458,CroppedImages/meteor/bramon_20170915_050738_J8_ZTA.jpg,1,20170915
459,CroppedImages/meteor/boam_20200608_005708_LITIK1.jpg,1,20200608
460,CroppedImages/meteor/bramon_20210918_074443_J8_ZTA.jpg,1,20210918
461,CroppedImages/meteor/bramon_20190615_061842_J8_JLY.jpg,1,20190615
462,CroppedImages/nonmeteor/bramon_20221017_005848_nonmeteor.jpg,0,20221017
463,CroppedImages/nonmeteor/bramon_20160214_233804_nonmeteor.jpg,0,20160214
464,CroppedImages/nonmeteor/bramon_20210508_193509_nonmeteor.jpg,0,20210508
465,CroppedImages/nonmeteor/ukmon_20230315_222216_nonmeteor.jpg,0,20230315
466,CroppedImages/nonmeteor/ukmon_20230312_035658_nonmeteor.jpg,0,20230312
467,CroppedImages/nonmeteor/bramon_20230127_034426_nonmeteor.jpg,0,20230127
468,CroppedImages/meteor/boam_20201105_015751_LITIK1.jpg,1,20201105
469,CroppedImages/meteor/ukmon_20210930_000036_UK001L.jpg,1,20210930
470,CroppedImages/nonmeteor/bramon_20230126_044736_nonmeteor.jpg,0,20230126
471,CroppedImages/meteor/bramon_20200531_082145_J8_JLY.jpg,1,20200531
472,CroppedImages/meteor/bramon_20150512_071945_J8_MMI.jpg,1,20150512
473,CroppedImages/meteor/ukmon_20220831_000113_UK007B.jpg,1,20220831
474,CroppedImages/nonmeteor/bramon_20220329_223720_nonmeteor.jpg,0,20220329
475,CroppedImages/nonmeteor/bramon_20230106_071744_nonmeteor.jpg,0,20230106
476,CroppedImages/meteor/bramon_20190509_082122_J8_MMI.jpg,1,20190509
477,CroppedImages/nonmeteor/bramon_20220329_064700_nonmeteor.jpg,0,20220329
478,CroppedImages/nonmeteor/ukmon_20230318_234004_nonmeteor.jpg,0,20230318
479,CroppedImages/meteor/ukmon_20230117_003548_UK003Z.jpg,1,20230117
480,CroppedImages/nonmeteor/bramon_20210530_010920_nonmeteor.jpg,0,20210530
481,CroppedImages/meteor/bramon_20190507_081458_J8_ABO.jpg,1,20190507
482,CroppedImages/meteor/bramon_20180419_022321_J8_ABO.jpg,1,20180419
483,CroppedImages/nonmeteor/bramon_20210530_012836_nonmeteor.jpg,0,20210530
484,CroppedImages/nonmeteor/bramon_20220330_040710_nonmeteor.jpg,0,20220330
485,CroppedImages/meteor/boam_20170921_031750_MSO1.jpg,1,20170921
486,CroppedImages/meteor/bramon_20210508_013406_J8_ABO.jpg,1,20210508
487,CroppedImages/nonmeteor/bramon_20160215_015633_nonmeteor.jpg,0,20160215
488,CroppedImages/meteor/bramon_20200511_084212_J8_MMI.jpg,1,20200511
489,CroppedImages/nonmeteor/bramon_20230106_075529_nonmeteor.jpg,0,20230106
490,CroppedImages/meteor/bramon_20180520_072127_J8_MMI.jpg,1,20180520
491,CroppedImages/meteor/bramon_20200502_065446_J8_MMI.jpg,1,20200502
492,CroppedImages/meteor/bramon_20210629_033657_J8_JLY.jpg,1,20210629
493,CroppedImages/nonmeteor/bramon_20221213_055329_nonmeteor.jpg,0,20221213
494,CroppedImages/meteor/bramon_20200428_032401_J8_ABO.jpg,1,20200428
495,CroppedImages/nonmeteor/bramon_20220329_044539_nonmeteor.jpg,0,20220329
496,CroppedImages/nonmeteor/bramon_20230106_034721_nonmeteor.jpg,0,20230106
497,CroppedImages/meteor/boam_20210907_222303_FNM1.jpg,1,20210907
498,CroppedImages/nonmeteor/bramon_20230106_060426_nonmeteor.jpg,0,20230106
499,CroppedImages/nonmeteor/bramon_20160214_021230_nonmeteor.jpg,0,20160214
500,CroppedImages/nonmeteor/bramon_20220329_064409_nonmeteor.jpg,0,20220329
501,CroppedImages/nonmeteor/bramon_20211022_025732_nonmeteor.jpg,0,20211022
502,CroppedImages/nonmeteor/bramon_20220329_031310_nonmeteor.jpg,0,20220329
503,CroppedImages/meteor/bramon_20200609_081343_J8_MMI.jpg,1,20200609
504,CroppedImages/meteor/bramon_20180925_064714_J8_ZTA.jpg,1,20180925
505,CroppedImages/nonmeteor/bramon_20230319_083135_nonmeteor.jpg,0,20230319
506,CroppedImages/nonmeteor/bramon_20180719_223547_nonmeteor.jpg,0,20180719
507,CroppedImages/nonmeteor/bramon_20210601_010221_nonmeteor.jpg,0,20210601
508,CroppedImages/nonmeteor/bramon_20230106_054808_nonmeteor.jpg,0,20230106
509,CroppedImages/nonmeteor/bramon_20230126_023759_nonmeteor.jpg,0,20230126
510,CroppedImages/meteor/bramon_20190613_005818_J8_MMI.jpg,1,20190613
511,CroppedImages/nonmeteor/bramon_20220330_015456_nonmeteor.jpg,0,20220330
512,CroppedImages/nonmeteor/bramon_20210601_012005_nonmeteor.jpg,0,20210601
513,CroppedImages/nonmeteor/ukmon_20230318_234519_nonmeteor.jpg,0,20230318
514,CroppedImages/nonmeteor/bramon_20211022_024844_nonmeteor.jpg,0,20211022
515,CroppedImages/nonmeteor/bramon_20211022_005329_nonmeteor.jpg,0,20211022
516,CroppedImages/meteor/boam_20230212_011838_CHI37.jpg,1,20230212
517,CroppedImages/meteor/bramon_20180410_054610_J8_ABO.jpg,1,20180410
518,CroppedImages/nonmeteor/bramon_20210508_080714_nonmeteor.jpg,0,20210508
519,CroppedImages/nonmeteor/bramon_20211021_233812_nonmeteor.jpg,0,20211021
520,CroppedImages/meteor/bramon_20210930_062047_J8_FLY.jpg,1,20210930
521,CroppedImages/nonmeteor/bramon_20211022_022552_nonmeteor.jpg,0,20211022
522,CroppedImages/meteor/bramon_20180424_063227_J8_ABO.jpg,1,20180424
523,CroppedImages/nonmeteor/ukmon_20230318_233317_nonmeteor.jpg,0,20230318
524,CroppedImages/nonmeteor/bramon_20180716_093657_nonmeteor.jpg,0,20180716
525,CroppedImages/meteor/ukmon_20230122_014937_UK002Q.jpg,1,20230122
526,CroppedImages/nonmeteor/bramon_20221018_002712_nonmeteor.jpg,0,20221018
527,CroppedImages/nonmeteor/bramon_20220329_064632_nonmeteor.jpg,0,20220329
528,CroppedImages/meteor/ukmon_20230125_000701_UK001M.jpg,1,20230125
529,CroppedImages/nonmeteor/bramon_20211022_015301_nonmeteor.jpg,0,20211022
530,CroppedImages/meteor/bramon_20210629_080853_J8_DBA.jpg,1,20210629
531,CroppedImages/meteor/boam_20200323_231303_FNM1.jpg,1,20200323
532,CroppedImages/meteor/boam_20200106_054304_BOL.jpg,1,20200106
533,CroppedImages/nonmeteor/bramon_20230125_234014_nonmeteor.jpg,0,20230125
534,CroppedImages/nonmeteor/bramon_20230106_032929_nonmeteor.jpg,0,20230106
535,CroppedImages/meteor/boam_20210811_001114_LITIK2.jpg,1,20210811
536,CroppedImages/meteor/bramon_20170526_054802_J8_MMI.jpg,1,20170526
537,CroppedImages/nonmeteor/bramon_20210508_210649_nonmeteor.jpg,0,20210508
538,CroppedImages/meteor/bramon_20170709_063344_J8_JLY.jpg,1,20170709
539,CroppedImages/meteor/bramon_20190614_080341_J8_MMI.jpg,1,20190614
540,CroppedImages/meteor/bramon_20171103_070109_J8_ZTA.jpg,1,20171103
541,CroppedImages/nonmeteor/bramon_20211022_034104_nonmeteor.jpg,0,20211022
542,CroppedImages/meteor/bramon_20210523_050236_J8_MMI.jpg,1,20210523
543,CroppedImages/nonmeteor/bramon_20230125_234034_nonmeteor.jpg,0,20230125
544,CroppedImages/nonmeteor/bramon_20221213_073847_nonmeteor.jpg,0,20221213
545,CroppedImages/nonmeteor/bramon_20230106_044623_nonmeteor.jpg,0,20230106
546,CroppedImages/meteor/bramon_20160524_231450_J8_MMI.jpg,1,20160524
547,CroppedImages/meteor/bramon_20200618_055136_J8_DBA.jpg,1,20200618
548,CroppedImages/meteor/bramon_20201022_080019_J8_ZTA.jpg,1,20201022
549,CroppedImages/nonmeteor/ukmon_20230106_072054_nonmeteor.jpg,0,20230106
550,CroppedImages/meteor/ukmon_20210524_000135_UK0020.jpg,1,20210524
551,CroppedImages/nonmeteor/bramon_20221213_063200_nonmeteor.jpg,0,20221213
552,CroppedImages/nonmeteor/bramon_20201213_040402_nonmeteor.jpg,0,20201213
553,CroppedImages/nonmeteor/bramon_20210505_024702_nonmeteor.jpg,0,20210505
554,CroppedImages/meteor/bramon_20200120_054033_J8_AAN.jpg,1,20200120
555,CroppedImages/nonmeteor/bramon_20211022_030505_nonmeteor.jpg,0,20211022
556,CroppedImages/meteor/bramon_20210929_073413_J8_FLY.jpg,1,20210929
557,CroppedImages/meteor/bramon_20160428_050158_J8_MMI.jpg,1,20160428
558,CroppedImages/meteor/ukmon_20210208_024435_clanfield.jpg,1,20210208
559,CroppedImages/meteor/ukmon_20220311_001238_UK0034.jpg,1,20220311
560,CroppedImages/nonmeteor/bramon_20220329_003113_nonmeteor.jpg,0,20220329
561,CroppedImages/meteor/bramon_20180630_041813_J8_JLY.jpg,1,20180630
562,CroppedImages/meteor/bramon_20201120_070520_J8_GCM.jpg,1,20201120
563,CroppedImages/meteor/bramon_20150605_034010_J8_MMI.jpg,1,20150605
564,CroppedImages/meteor/bramon_20180511_035048_J8_ABO.jpg,1,20180511
565,CroppedImages/nonmeteor/bramon_20230106_041106_nonmeteor.jpg,0,20230106
566,CroppedImages/meteor/bramon_20170504_063200_J8_ABO.jpg,1,20170504
567,CroppedImages/meteor/ukmon_20220612_235957_UK005P.jpg,1,20220612
568,CroppedImages/meteor/boam_20201126_033235_LITIK1.jpg,1,20201126
569,CroppedImages/meteor/bramon_20180511_043642_J8_MMI.jpg,1,20180511
570,CroppedImages/meteor/bramon_20180612_041552_J8_MMI.jpg,1,20180612
571,CroppedImages/meteor/boam_20210225_012422_FNM1.jpg,1,20210225
572,CroppedImages/nonmeteor/bramon_20230319_000010_nonmeteor.jpg,0,20230319
573,CroppedImages/nonmeteor/bramon_20220329_081010_nonmeteor.jpg,0,20220329
574,CroppedImages/nonmeteor/ukmon_20230317_030121_nonmeteor.jpg,0,20230317
575,CroppedImages/nonmeteor/ukmon_20230319_020645_nonmeteor.jpg,0,20230319
576,CroppedImages/meteor/bramon_20200504_084647_J8_MMI.jpg,1,20200504
577,CroppedImages/meteor/bramon_20200518_060841_J8_MMI.jpg,1,20200518
578,CroppedImages/meteor/bramon_20210615_045442_J8_JLY.jpg,1,20210615
579,CroppedImages/meteor/boam_20210110_055419_LITIK1.jpg,1,20210110
580,CroppedImages/meteor/boam_20221104_051045_CHI37.jpg,1,20221104
581,CroppedImages/meteor/bramon_20210508_063703_J8_MMI.jpg,1,20210508
582,CroppedImages/meteor/boam_20201212_220046_FNM1.jpg,1,20201212
583,CroppedImages/nonmeteor/bramon_20210508_113151_nonmeteor.jpg,0,20210508
584,CroppedImages/nonmeteor/bramon_20210502_013016_nonmeteor.jpg,0,20210502
585,CroppedImages/meteor/boam_20200819_004711_LITIK2.jpg,1,20200819
586,CroppedImages/nonmeteor/bramon_20230108_083157_nonmeteor.jpg,0,20230108
587,CroppedImages/nonmeteor/bramon_20211022_005421_nonmeteor.jpg,0,20211022
588,CroppedImages/nonmeteor/bramon_20210508_210821_nonmeteor.jpg,0,20210508
589,CroppedImages/nonmeteor/bramon_20230106_033051_nonmeteor.jpg,0,20230106
590,CroppedImages/meteor/bramon_20190610_011508_J8_JLY.jpg,1,20190610
591,CroppedImages/meteor/bramon_20191122_061030_J8_GCM.jpg,1,20191122
592,CroppedImages/nonmeteor/bramon_20230106_051507_nonmeteor.jpg,0,20230106
593,CroppedImages/nonmeteor/bramon_20230106_034734_nonmeteor.jpg,0,20230106
594,CroppedImages/meteor/ukmon_20201110_042226_clanfield.jpg,1,20201110
595,CroppedImages/meteor/bramon_20210704_022023_J8_LOP.jpg,1,20210704
596,CroppedImages/meteor/bramon_20200613_072243_J8_MMI.jpg,1,20200613
597,CroppedImages/nonmeteor/ukmon_20230319_044407_nonmeteor.jpg,0,20230319
598,CroppedImages/meteor/ukmon_20220303_203917_UK003C.jpg,1,20220303
599,CroppedImages/nonmeteor/bramon_20210502_012638_nonmeteor.jpg,0,20210502
600,CroppedImages/meteor/boam_20210220_032440_FNM1.jpg,1,20210220
601,CroppedImages/meteor/bramon_20180520_081853_J8_MMI.jpg,1,20180520
602,CroppedImages/meteor/ukmon_20230122_020322_UK003B.jpg,1,20230122
603,CroppedImages/meteor/bramon_20210612_052750_J8_JLY.jpg,1,20210612
604,CroppedImages/nonmeteor/bramon_20230319_082843_nonmeteor.jpg,0,20230319
605,CroppedImages/nonmeteor/bramon_20230106_045814_nonmeteor.jpg,0,20230106
606,CroppedImages/meteor/bramon_20200504_064124_J8_MMI.jpg,1,20200504
607,CroppedImages/meteor/bramon_20210606_012539_J8_JLY.jpg,1,20210606
608,CroppedImages/meteor/bramon_20200929_042448_J8_ZTA.jpg,1,20200929
609,CroppedImages/meteor/ukmon_20220626_000117_UK000F.jpg,1,20220626
610,CroppedImages/nonmeteor/bramon_20210221_213806_nonmeteor.jpg,0,20210221
611,CroppedImages/nonmeteor/bramon_20211022_023403_nonmeteor.jpg,0,20211022
612,CroppedImages/meteor/bramon_20200516_070754_J8_MMI.jpg,1,20200516
613,CroppedImages/meteor/bramon_20171118_070816_J8_GCM.jpg,1,20171118
614,CroppedImages/meteor/ukmon_20200701_000342_clanfield.jpg,1,20200701
615,CroppedImages/nonmeteor/bramon_20210601_010053_nonmeteor.jpg,0,20210601
616,CroppedImages/nonmeteor/ukmon_20230317_041932_nonmeteor.jpg,0,20230317
617,CroppedImages/meteor/bramon_20180524_082820_J8_MMI.jpg,1,20180524
618,CroppedImages/nonmeteor/bramon_20220617_210749_nonmeteor.jpg,0,20220617
619,CroppedImages/meteor/bramon_20210502_071132_J8_MMI.jpg,1,20210502
620,CroppedImages/nonmeteor/bramon_20210513_015435_nonmeteor.jpg,0,20210513
621,CroppedImages/nonmeteor/bramon_20210502_013256_nonmeteor.jpg,0,20210502
622,CroppedImages/nonmeteor/bramon_20230106_035046_nonmeteor.jpg,0,20230106
623,CroppedImages/nonmeteor/bramon_20210508_132652_nonmeteor.jpg,0,20210508
624,CroppedImages/nonmeteor/bramon_20220329_064411_nonmeteor.jpg,0,20220329
625,CroppedImages/meteor/ukmon_20230315_000545_UK003M.jpg,1,20230315
626,CroppedImages/meteor/bramon_20171017_032712_J8_ZTA.jpg,1,20171017
627,CroppedImages/meteor/bramon_20210603_050525_J8_MMI.jpg,1,20210603
628,CroppedImages/nonmeteor/bramon_20210108_070302_nonmeteor.jpg,0,20210108
629,CroppedImages/nonmeteor/bramon_20210530_045112_nonmeteor.jpg,0,20210530
630,CroppedImages/nonmeteor/bramon_20230106_041843_nonmeteor.jpg,0,20230106
631,CroppedImages/nonmeteor/bramon_20210601_010259_nonmeteor.jpg,0,20210601
632,CroppedImages/meteor/bramon_20200526_081631_J8_MMI.jpg,1,20200526
633,CroppedImages/meteor/bramon_20171017_063906_J8_ZTA.jpg,1,20171017
634,CroppedImages/nonmeteor/bramon_20230125_021822_nonmeteor.jpg,0,20230125
635,CroppedImages/meteor/bramon_20170408_014027_J8_ABO.jpg,1,20170408
636,CroppedImages/meteor/bramon_20171017_052232_J8_ZTA.jpg,1,20171017
637,CroppedImages/meteor/bramon_20171123_002603_J8_GCM.jpg,1,20171123
638,CroppedImages/nonmeteor/bramon_20210503_010529_nonmeteor.jpg,0,20210503
639,CroppedImages/meteor/boam_20200814_232622_LITIK1.jpg,1,20200814
640,CroppedImages/meteor/ukmon_20200204_001442.jpg,1,20200204
641,CroppedImages/meteor/bramon_20210620_081434_J8_JLY.jpg,1,20210620
642,CroppedImages/meteor/bramon_20210930_075910_J8_ZTA.jpg,1,20210930
643,CroppedImages/meteor/bramon_20181213_050010_spo.jpg,1,20181213
644,CroppedImages/meteor/bramon_20170429_080015_J8_MMI.jpg,1,20170429
645,CroppedImages/meteor/bramon_20200612_042316_J8_MMI.jpg,1,20200612
646,CroppedImages/meteor/boam_20190131_051600_MSO1.jpg,1,20190131
647,CroppedImages/nonmeteor/bramon_20230106_044953_nonmeteor.jpg,0,20230106
648,CroppedImages/meteor/ukmon_20200829_032454_lockyer1.jpg,1,20200829
649,CroppedImages/meteor/bramon_20200530_060127_J8_MMI.jpg,1,20200530
650,CroppedImages/meteor/ukmon_20200217_002400.jpg,1,20200217
651,CroppedImages/nonmeteor/bramon_20221213_061212_nonmeteor.jpg,0,20221213
652,CroppedImages/meteor/bramon_20180924_045504_J8_ZTA.jpg,1,20180924
653,CroppedImages/nonmeteor/bramon_20220329_233329_nonmeteor.jpg,0,20220329
654,CroppedImages/nonmeteor/ukmon_20230319_043514_nonmeteor.jpg,0,20230319
655,CroppedImages/nonmeteor/bramon_20200108_015732_nonmeteor.jpg,0,20200108
656,CroppedImages/nonmeteor/bramon_20220330_015235_nonmeteor.jpg,0,20220330
657,CroppedImages/nonmeteor/bramon_20230319_002259_nonmeteor.jpg,0,20230319
658,CroppedImages/nonmeteor/bramon_20210503_004956_nonmeteor.jpg,0,20210503
659,CroppedImages/nonmeteor/bramon_20211022_000123_nonmeteor.jpg,0,20211022
